Rk,Squad,Comp,Num_Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G_plus_A,G_minus_PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG_plus_xAG,PrgC,PrgP,Gls_per90,Ast_per90,G_plus_A_per90,G_minus_PK_per90,G_plus_A_minus_PK_per90,xG_per90,xAG_per90,xG_plus_xAG_per90,npxG_per90,npxG_plus_xAG_per90,Season
36.0,Gladbach,Bundesliga,26.0,26.0,54.0,34.0,374.0,3060.0,34.0,54.0,38.0,92.0,49.0,5.0,7.0,67.0,1.0,56.2,50.6,37.8,88.4,527.0,1291.0,1.59,1.12,2.71,1.44,2.56,1.65,1.11,2.76,1.49,2.6,2021-2022
37.0,Granada,La Liga,32.0,28.1,44.7,38.0,418.0,3420.0,38.0,43.0,28.0,71.0,40.0,3.0,5.0,105.0,4.0,39.0,35.1,26.7,61.8,435.0,1047.0,1.13,0.74,1.87,1.05,1.79,1.03,0.7,1.73,0.92,1.63,2021-2022
38.0,Greuther Fürth,Bundesliga,29.0,25.9,43.6,34.0,374.0,3060.0,34.0,26.0,15.0,41.0,21.0,5.0,5.0,61.0,0.0,30.0,26.2,18.8,44.9,413.0,976.0,0.76,0.44,1.21,0.62,1.06,0.88,0.55,1.43,0.77,1.32,2021-2022
39.0,Hellas Verona,Serie A,31.0,26.8,50.6,38.0,418.0,3420.0,38.0,63.0,44.0,107.0,56.0,7.0,8.0,100.0,7.0,50.4,44.2,34.1,78.4,677.0,1587.0,1.66,1.16,2.82,1.47,2.63,1.33,0.9,2.23,1.16,2.06,2021-2022
40.0,Hertha BSC,Bundesliga,36.0,26.7,43.7,34.0,374.0,3060.0,34.0,35.0,23.0,58.0,32.0,3.0,3.0,62.0,2.0,33.3,30.9,25.0,55.9,462.0,975.0,1.03,0.68,1.71,0.94,1.62,0.98,0.73,1.71,0.91,1.64,2021-2022
41.0,Hoffenheim,Bundesliga,32.0,26.1,53.2,34.0,374.0,3060.0,34.0,55.0,42.0,97.0,55.0,0.0,0.0,75.0,0.0,58.3,58.3,46.8,105.1,588.0,1474.0,1.62,1.24,2.85,1.62,2.85,1.71,1.38,3.09,1.71,3.09,2021-2022
42.0,Inter,Serie A,27.0,28.9,56.5,38.0,418.0,3420.0,38.0,83.0,57.0,140.0,76.0,7.0,11.0,71.0,0.0,81.6,73.6,57.3,130.9,782.0,1778.0,2.18,1.5,3.68,2.0,3.5,2.15,1.51,3.66,1.94,3.45,2021-2022
43.0,Juventus,Serie A,32.0,27.4,51.5,38.0,418.0,3420.0,38.0,56.0,37.0,93.0,51.0,5.0,6.0,77.0,2.0,51.4,46.7,36.3,83.0,701.0,1464.0,1.47,0.97,2.45,1.34,2.32,1.35,0.96,2.31,1.23,2.18,2021-2022
44.0,Köln,Bundesliga,26.0,27.0,54.8,34.0,374.0,3060.0,34.0,52.0,40.0,92.0,51.0,1.0,1.0,68.0,1.0,50.1,49.3,38.6,87.9,550.0,1406.0,1.53,1.18,2.71,1.5,2.68,1.47,1.14,2.61,1.45,2.59,2021-2022
45.0,Lazio,Serie A,27.0,29.0,55.4,38.0,418.0,3420.0,38.0,74.0,48.0,122.0,67.0,7.0,9.0,88.0,5.0,55.3,48.2,38.8,87.0,788.0,1527.0,1.95,1.26,3.21,1.76,3.03,1.46,1.02,2.48,1.27,2.29,2021-2022
46.0,Leeds United,Premier League,29.0,26.1,52.3,38.0,418.0,3420.0,38.0,42.0,26.0,68.0,37.0,5.0,5.0,101.0,3.0,44.4,40.4,31.3,71.8,671.0,1483.0,1.11,0.68,1.79,0.97,1.66,1.17,0.82,1.99,1.06,1.89,2021-2022
47.0,Leicester City,Premier League,28.0,26.5,52.0,38.0,418.0,3420.0,38.0,62.0,46.0,108.0,60.0,2.0,2.0,55.0,1.0,47.8,46.2,34.2,80.4,622.0,1356.0,1.63,1.21,2.84,1.58,2.79,1.26,0.9,2.16,1.22,2.12,2021-2022
48.0,Lens,Ligue 1,28.0,26.1,50.7,38.0,418.0,3420.0,38.0,60.0,39.0,99.0,55.0,5.0,5.0,73.0,7.0,50.2,46.4,34.9,81.3,763.0,1692.0,1.58,1.03,2.61,1.45,2.47,1.32,0.92,2.24,1.22,2.14,2021-2022
49.0,Levante,La Liga,31.0,28.0,47.2,38.0,418.0,3420.0,38.0,51.0,34.0,85.0,43.0,8.0,13.0,109.0,6.0,55.1,45.1,31.7,76.9,569.0,1343.0,1.34,0.89,2.24,1.13,2.03,1.45,0.84,2.28,1.19,2.02,2021-2022
50.0,Leverkusen,Bundesliga,29.0,24.4,53.7,34.0,374.0,3060.0,34.0,76.0,58.0,134.0,74.0,2.0,6.0,66.0,2.0,62.6,57.8,46.2,104.0,709.0,1341.0,2.24,1.71,3.94,2.18,3.88,1.84,1.36,3.2,1.7,3.06,2021-2022
51.0,Lille,Ligue 1,26.0,26.1,50.8,38.0,418.0,3420.0,38.0,45.0,29.0,74.0,41.0,4.0,5.0,98.0,6.0,50.5,46.6,33.7,80.4,725.0,1487.0,1.18,0.76,1.95,1.08,1.84,1.33,0.89,2.22,1.23,2.11,2021-2022
52.0,Liverpool,Premier League,27.0,27.7,62.7,38.0,418.0,3420.0,38.0,94.0,71.0,165.0,87.0,7.0,8.0,50.0,1.0,88.7,82.7,63.5,146.2,885.0,2243.0,2.47,1.87,4.34,2.29,4.16,2.33,1.67,4.0,2.18,3.85,2021-2022
53.0,Lorient,Ligue 1,29.0,26.2,44.4,38.0,418.0,3420.0,38.0,35.0,20.0,55.0,32.0,3.0,3.0,69.0,4.0,41.3,39.0,29.7,68.7,569.0,1258.0,0.92,0.53,1.45,0.84,1.37,1.09,0.78,1.87,1.03,1.81,2021-2022
54.0,Lyon,Ligue 1,30.0,25.6,58.4,38.0,418.0,3420.0,38.0,64.0,45.0,109.0,56.0,8.0,8.0,65.0,6.0,66.9,60.7,48.3,109.0,781.0,1756.0,1.68,1.18,2.87,1.47,2.66,1.76,1.27,3.03,1.6,2.87,2021-2022
55.0,Mainz 05,Bundesliga,28.0,26.2,46.5,34.0,374.0,3060.0,34.0,49.0,36.0,85.0,45.0,4.0,4.0,62.0,4.0,50.4,47.2,36.4,83.6,445.0,1178.0,1.44,1.06,2.5,1.32,2.38,1.48,1.07,2.55,1.39,2.46,2021-2022
56.0,Mallorca,La Liga,33.0,27.9,45.3,38.0,418.0,3420.0,38.0,33.0,23.0,56.0,27.0,6.0,7.0,114.0,7.0,38.8,33.3,25.7,59.0,575.0,1129.0,0.87,0.61,1.47,0.71,1.32,1.02,0.68,1.7,0.88,1.55,2021-2022
57.0,Manchester City,Premier League,26.0,27.0,67.9,38.0,418.0,3420.0,38.0,96.0,63.0,159.0,89.0,7.0,9.0,42.0,1.0,88.7,81.4,65.5,146.9,1145.0,2421.0,2.53,1.66,4.18,2.34,4.0,2.33,1.72,4.06,2.14,3.87,2021-2022
58.0,Manchester Utd,Premier League,29.0,27.2,52.7,38.0,418.0,3420.0,38.0,56.0,46.0,102.0,53.0,3.0,5.0,77.0,2.0,55.8,51.9,42.5,94.3,784.0,1568.0,1.47,1.21,2.68,1.39,2.61,1.47,1.12,2.59,1.36,2.48,2021-2022
59.0,Marseille,Ligue 1,27.0,25.0,61.7,38.0,418.0,3420.0,38.0,61.0,40.0,101.0,51.0,10.0,10.0,61.0,3.0,58.2,50.5,41.1,91.6,762.0,1866.0,1.61,1.05,2.66,1.34,2.39,1.53,1.08,2.61,1.33,2.41,2021-2022
60.0,Metz,Ligue 1,36.0,25.9,42.9,38.0,418.0,3420.0,38.0,33.0,24.0,57.0,32.0,1.0,1.0,94.0,9.0,29.2,28.4,21.5,49.9,572.0,1015.0,0.87,0.63,1.5,0.84,1.47,0.77,0.57,1.33,0.75,1.31,2021-2022
61.0,Milan,Serie A,28.0,25.6,54.0,38.0,418.0,3420.0,38.0,66.0,39.0,105.0,61.0,5.0,8.0,76.0,3.0,59.7,54.1,42.8,96.9,806.0,1486.0,1.74,1.03,2.76,1.61,2.63,1.57,1.13,2.7,1.42,2.55,2021-2022
62.0,Monaco,Ligue 1,27.0,24.4,54.1,38.0,418.0,3420.0,38.0,62.0,45.0,107.0,53.0,9.0,9.0,85.0,4.0,59.3,52.3,44.1,96.3,750.0,1871.0,1.63,1.18,2.82,1.39,2.58,1.56,1.16,2.72,1.38,2.54,2021-2022
63.0,Montpellier,Ligue 1,26.0,25.8,48.2,38.0,418.0,3420.0,38.0,48.0,31.0,79.0,45.0,3.0,4.0,77.0,8.0,42.7,39.6,28.6,68.2,604.0,1282.0,1.26,0.82,2.08,1.18,2.0,1.12,0.75,1.88,1.04,1.79,2021-2022
64.0,Nantes,Ligue 1,26.0,26.1,43.9,38.0,418.0,3420.0,38.0,53.0,37.0,90.0,48.0,5.0,5.0,80.0,4.0,45.5,41.6,34.7,76.3,607.0,1330.0,1.39,0.97,2.37,1.26,2.24,1.2,0.91,2.11,1.1,2.01,2021-2022
65.0,Napoli,Serie A,27.0,27.9,58.3,38.0,418.0,3420.0,38.0,74.0,46.0,120.0,64.0,10.0,14.0,63.0,2.0,57.8,46.6,37.1,83.7,827.0,1665.0,1.95,1.21,3.16,1.68,2.89,1.52,0.98,2.5,1.23,2.2,2021-2022
66.0,Newcastle Utd,Premier League,29.0,27.5,40.4,38.0,418.0,3420.0,38.0,41.0,23.0,64.0,38.0,3.0,3.0,81.0,2.0,38.1,35.9,25.8,61.7,544.0,923.0,1.08,0.61,1.68,1.0,1.61,1.0,0.68,1.68,0.94,1.62,2021-2022
67.0,Nice,Ligue 1,27.0,25.0,51.5,38.0,418.0,3420.0,38.0,52.0,35.0,87.0,44.0,8.0,10.0,77.0,6.0,55.6,48.0,39.0,86.9,732.0,1474.0,1.37,0.92,2.29,1.16,2.08,1.46,1.03,2.49,1.26,2.29,2021-2022
68.0,Norwich City,Premier League,28.0,26.2,42.9,38.0,418.0,3420.0,38.0,21.0,16.0,37.0,18.0,3.0,3.0,57.0,1.0,32.3,30.0,24.3,54.3,566.0,1031.0,0.55,0.42,0.97,0.47,0.89,0.85,0.64,1.49,0.79,1.43,2021-2022
69.0,Osasuna,La Liga,29.0,27.7,46.9,38.0,418.0,3420.0,38.0,37.0,23.0,60.0,31.0,6.0,8.0,84.0,2.0,36.7,30.7,22.9,53.6,417.0,1328.0,0.97,0.61,1.58,0.82,1.42,0.96,0.6,1.57,0.81,1.41,2021-2022
70.0,Paris S-G,Ligue 1,36.0,27.8,63.0,38.0,418.0,3420.0,38.0,88.0,65.0,153.0,81.0,7.0,8.0,79.0,4.0,76.7,70.6,55.9,126.6,877.0,2055.0,2.32,1.71,4.03,2.13,3.84,2.02,1.47,3.49,1.86,3.33,2021-2022
71.0,Rayo Vallecano,La Liga,28.0,27.5,49.9,38.0,418.0,3420.0,38.0,38.0,28.0,66.0,34.0,4.0,4.0,101.0,3.0,42.8,39.7,30.7,70.3,697.0,1312.0,1.0,0.74,1.74,0.89,1.63,1.13,0.81,1.93,1.04,1.85,2021-2022
72.0,RB Leipzig,Bundesliga,29.0,25.3,56.1,34.0,374.0,3060.0,34.0,72.0,53.0,125.0,64.0,8.0,9.0,49.0,0.0,64.5,58.4,49.2,107.6,542.0,1467.0,2.12,1.56,3.68,1.88,3.44,1.9,1.45,3.34,1.72,3.16,2021-2022
73.0,Real Madrid,La Liga,31.0,27.7,59.9,38.0,418.0,3420.0,38.0,80.0,59.0,139.0,72.0,8.0,12.0,76.0,0.0,71.7,62.2,50.7,112.9,1029.0,2078.0,2.11,1.55,3.66,1.89,3.45,1.89,1.33,3.22,1.64,2.97,2021-2022
74.0,Real Sociedad,La Liga,32.0,25.7,54.3,38.0,418.0,3420.0,38.0,40.0,22.0,62.0,31.0,9.0,10.0,77.0,4.0,51.5,43.8,32.9,76.7,667.0,1462.0,1.05,0.58,1.63,0.82,1.39,1.36,0.87,2.22,1.15,2.02,2021-2022
75.0,Reims,Ligue 1,35.0,24.0,42.2,38.0,418.0,3420.0,38.0,42.0,27.0,69.0,38.0,4.0,6.0,68.0,7.0,37.7,32.8,26.0,58.8,614.0,1185.0,1.11,0.71,1.82,1.0,1.71,0.99,0.68,1.68,0.86,1.55,2021-2022
76.0,Rennes,Ligue 1,28.0,25.3,55.9,38.0,418.0,3420.0,38.0,81.0,61.0,142.0,77.0,4.0,4.0,56.0,2.0,62.8,59.6,47.1,106.7,676.0,1737.0,2.13,1.61,3.74,2.03,3.63,1.65,1.24,2.89,1.57,2.81,2021-2022
77.0,Roma,Serie A,29.0,26.4,51.4,38.0,418.0,3420.0,38.0,58.0,31.0,89.0,51.0,7.0,9.0,111.0,8.0,65.1,58.1,46.3,104.4,733.0,1587.0,1.53,0.82,2.34,1.34,2.16,1.71,1.22,2.93,1.53,2.75,2021-2022
78.0,Saint-Étienne,Ligue 1,39.0,25.1,48.5,38.0,418.0,3420.0,38.0,41.0,25.0,66.0,36.0,5.0,5.0,81.0,5.0,38.3,34.5,26.2,60.7,685.0,1400.0,1.08,0.66,1.74,0.95,1.61,1.01,0.69,1.7,0.91,1.6,2021-2022
79.0,Salernitana,Serie A,42.0,27.7,41.2,38.0,418.0,3420.0,38.0,32.0,19.0,51.0,28.0,4.0,5.0,94.0,5.0,36.5,32.9,24.8,57.7,528.0,1031.0,0.84,0.5,1.34,0.74,1.24,0.96,0.65,1.61,0.87,1.52,2021-2022
80.0,Sampdoria,Serie A,34.0,29.0,46.1,38.0,418.0,3420.0,38.0,42.0,29.0,71.0,40.0,2.0,4.0,94.0,4.0,36.7,33.4,26.2,59.6,467.0,1187.0,1.11,0.76,1.87,1.05,1.82,0.97,0.69,1.66,0.88,1.57,2021-2022
81.0,Sassuolo,Serie A,29.0,26.1,54.9,38.0,418.0,3420.0,38.0,60.0,39.0,99.0,53.0,7.0,7.0,92.0,4.0,55.7,50.2,39.0,89.2,815.0,1507.0,1.58,1.03,2.61,1.39,2.42,1.46,1.03,2.49,1.32,2.35,2021-2022
82.0,Sevilla,La Liga,33.0,28.6,59.4,38.0,418.0,3420.0,38.0,51.0,40.0,91.0,49.0,2.0,3.0,97.0,4.0,42.4,40.0,32.5,72.5,625.0,1596.0,1.34,1.05,2.39,1.29,2.34,1.12,0.86,1.97,1.05,1.91,2021-2022
83.0,Southampton,Premier League,25.0,25.7,47.7,38.0,418.0,3420.0,38.0,41.0,26.0,67.0,37.0,4.0,4.0,65.0,2.0,44.8,41.6,32.5,74.1,728.0,1326.0,1.08,0.68,1.76,0.97,1.66,1.18,0.85,2.03,1.1,1.95,2021-2022
84.0,Spezia,Serie A,30.0,24.4,42.7,38.0,418.0,3420.0,38.0,38.0,25.0,63.0,35.0,3.0,5.0,88.0,4.0,40.1,36.2,27.9,64.1,511.0,999.0,1.0,0.66,1.66,0.92,1.58,1.05,0.73,1.79,0.95,1.69,2021-2022
85.0,Strasbourg,Ligue 1,26.0,27.0,49.5,38.0,418.0,3420.0,38.0,56.0,40.0,96.0,50.0,6.0,8.0,72.0,3.0,55.6,49.4,39.6,89.0,573.0,1589.0,1.47,1.05,2.53,1.32,2.37,1.46,1.04,2.51,1.3,2.34,2021-2022
86.0,Stuttgart,Bundesliga,34.0,24.0,50.7,34.0,374.0,3060.0,34.0,40.0,31.0,71.0,39.0,1.0,3.0,64.0,2.0,43.7,41.4,33.1,74.5,571.0,1269.0,1.18,0.91,2.09,1.15,2.06,1.29,0.97,2.26,1.22,2.19,2021-2022
87.0,Torino,Serie A,31.0,25.2,53.3,38.0,418.0,3420.0,38.0,43.0,27.0,70.0,37.0,6.0,6.0,89.0,3.0,48.7,44.1,36.3,80.4,628.0,1320.0,1.13,0.71,1.84,0.97,1.68,1.28,0.96,2.24,1.16,2.12,2021-2022
88.0,Tottenham,Premier League,25.0,26.5,51.8,38.0,418.0,3420.0,38.0,63.0,50.0,113.0,58.0,5.0,5.0,69.0,1.0,61.2,57.3,47.0,104.4,791.0,1459.0,1.66,1.32,2.97,1.53,2.84,1.61,1.24,2.85,1.51,2.75,2021-2022
89.0,Troyes,Ligue 1,35.0,27.1,44.4,38.0,418.0,3420.0,38.0,35.0,23.0,58.0,29.0,6.0,7.0,75.0,6.0,39.2,33.8,27.0,60.8,598.0,1216.0,0.92,0.61,1.53,0.76,1.37,1.03,0.71,1.74,0.89,1.6,2021-2022
90.0,Udinese,Serie A,29.0,26.2,42.7,38.0,418.0,3420.0,38.0,58.0,36.0,94.0,55.0,3.0,4.0,95.0,6.0,51.3,48.2,36.6,84.8,669.0,1226.0,1.53,0.95,2.47,1.45,2.39,1.35,0.96,2.31,1.27,2.23,2021-2022
91.0,Union Berlin,Bundesliga,28.0,28.3,43.7,34.0,374.0,3060.0,34.0,50.0,33.0,83.0,45.0,5.0,5.0,62.0,1.0,47.0,43.3,31.5,74.8,429.0,1123.0,1.47,0.97,2.44,1.32,2.29,1.38,0.93,2.31,1.27,2.2,2021-2022
92.0,Valencia,La Liga,34.0,24.8,43.6,38.0,418.0,3420.0,38.0,45.0,30.0,75.0,37.0,8.0,9.0,134.0,8.0,39.0,32.2,25.4,57.6,554.0,1202.0,1.18,0.79,1.97,0.97,1.76,1.03,0.67,1.69,0.85,1.52,2021-2022
93.0,Venezia,Serie A,39.0,26.1,42.3,38.0,418.0,3420.0,38.0,34.0,23.0,57.0,31.0,3.0,5.0,110.0,9.0,36.5,32.4,26.4,58.8,540.0,1088.0,0.89,0.61,1.5,0.82,1.42,0.96,0.69,1.66,0.85,1.55,2021-2022
94.0,Villarreal,La Liga,29.0,28.0,56.8,38.0,418.0,3420.0,38.0,62.0,51.0,113.0,57.0,5.0,6.0,81.0,1.0,64.2,60.0,50.9,110.9,790.0,1698.0,1.63,1.34,2.97,1.5,2.84,1.69,1.34,3.03,1.58,2.92,2021-2022
95.0,Watford,Premier League,30.0,28.4,40.7,38.0,418.0,3420.0,38.0,33.0,26.0,59.0,32.0,1.0,2.0,63.0,3.0,40.0,38.4,32.5,70.9,557.0,1070.0,0.87,0.68,1.55,0.84,1.53,1.05,0.86,1.91,1.01,1.87,2021-2022
